image_id,image_path,model,raw_quality_score,tta_mean,tta_std,uncertainty_normalized,confidence_adjusted_score
p04_s17,data/raw/p04_s17.png,resnet50,88.57543468475342,91.12867832183838,4.439888246023791,0.41497210003171264,53.31281930551071
p04_s18,data/raw/p04_s18.png,resnet50,83.70700478553772,84.29496765136719,2.0378919972995937,0.19047063234408762,68.23925185938687
p04_s20,data/raw/p04_s20.png,resnet50,89.58958387374878,90.41274785995483,3.567610320135039,0.3334450473989058,60.265064864326874
p04_s21,data/raw/p04_s21.png,resnet50,76.91314220428467,78.93095374107361,3.805440988745121,0.35567378076701656,50.85728300443947
p04_s22,data/raw/p04_s22.png,resnet50,83.92289280891418,84.51658368110657,1.3856557521434818,0.12950967356058127,73.5708685181109
p04_s24,data/raw/p04_s24.png,resnet50,81.04042410850525,81.16042017936707,0.92190978083758,0.0861658709848294,74.16716188511718
p04_s25,data/raw/p04_s25.png,resnet50,79.93184924125671,80.38006901741028,4.137327750686648,0.38669342336701695,49.2976249585908
p04_s26,data/raw/p04_s26.png,resnet50,75.99582076072693,76.77311658859253,3.0308842329654127,0.2832801920708353,55.024813375499406
p04_s28,data/raw/p04_s28.png,resnet50,79.49472665786743,79.69908952713013,1.898816478190988,0.17747200331796656,65.55473244613238
p05_s00,data/raw/p05_s00.png,resnet50,81.947261095047,82.14272022247314,1.8859448832936316,0.17626896565815675,67.66350789251045
p05_s04,data/raw/p05_s04.png,resnet50,77.01486349105835,75.86608409881592,1.6161656331250582,0.15105417290122353,64.40619551401461
p05_s05,data/raw/p05_s05.png,resnet50,69.86224055290222,70.63821792602539,1.0156653113577172,0.0949286882526675,63.93262455780174
p05_s06,data/raw/p05_s06.png,resnet50,73.94635677337646,75.71775913238525,2.7166123999902267,0.2539069206540778,56.492496072254134
p05_s08,data/raw/p05_s08.png,resnet50,79.81082797050476,79.29838418960571,3.3824945634075334,0.3161432888722203,54.228732209650886
p05_s09,data/raw/p05_s09.png,resnet50,73.49498867988586,74.02432918548584,1.643396609485812,0.1535993035036561,62.65424378026985
p05_s10,data/raw/p05_s10.png,resnet50,76.60256028175354,76.23618364334106,1.0609606323557343,0.09916219446602569,68.67643637555243
p05_s11,data/raw/p05_s11.png,resnet50,86.5415632724762,84.77715253829956,2.969572347451651,0.2775497050678493,61.24727885480245
p05_s12,data/raw/p05_s12.png,resnet50,65.70585370063782,63.81699442863464,1.9155975475399176,0.1790404381979975,52.39117178165272
p05_s14,data/raw/p05_s14.png,resnet50,85.1007342338562,85.85775017738342,1.5014083765455946,0.14032843902733474,73.80946611659233
p05_s15,data/raw/p05_s15.png,resnet50,85.08585095405579,82.2910225391388,2.81228925325859,0.2628493134633462,60.66088376052941
p05_s16,data/raw/p05_s16.png,resnet50,84.94609594345093,83.48066806793213,5.2610912477275065,0.49172545851422045,42.43109828515476
p05_s17,data/raw/p05_s17.png,resnet50,83.96241068840027,83.15903902053833,1.2489711620296,0.11673451160637485,73.45150921482032
p05_s18,data/raw/p05_s18.png,resnet50,71.77121043205261,71.30498886108398,0.5098761662539429,0.04765533989645008,67.90692538059643
p05_s21,data/raw/p05_s21.png,resnet50,62.23031878471375,65.02180337905884,3.2302923399408767,0.3019177784986162,45.39056494887958
p05_s22,data/raw/p05_s22.png,resnet50,83.26345086097717,83.02897453308105,1.1969524118590456,0.11187260319716388,73.74030701127425
p05_s24,data/raw/p05_s24.png,resnet50,77.95181274414062,76.15277647972107,2.1574699968684983,0.20164693473033324,60.7968025313811
p05_s25,data/raw/p05_s25.png,resnet50,75.95099210739136,76.4684545993805,1.0694485893164067,0.09995551743493226,68.82501065244979
p05_s27,data/raw/p05_s27.png,resnet50,77.21844911575317,78.35551619529724,1.8877936302104728,0.17644175793309652,64.53033117404378
p05_s28,data/raw/p05_s28.png,resnet50,70.49042582511902,72.33222484588623,1.9785729941801928,0.18492640917173853,58.95608623773368
p06_s00,data/raw/p06_s00.png,resnet50,77.72247195243835,76.88405275344849,2.071855300761868,0.19364499678318725,61.99584060532855
p06_s01,data/raw/p06_s01.png,resnet50,91.75278544425964,88.89860153198242,3.897678179258864,0.3642946870888799,56.51331330424986
p06_s02,data/raw/p06_s02.png,resnet50,79.71262335777283,77.6833164691925,3.966259380122351,0.3707045972866208,48.88575392159138
p06_s03,data/raw/p06_s03.png,resnet50,79.74250912666321,79.0399706363678,1.5420521280348216,0.14412718844940772,67.64816189342436
p06_s04,data/raw/p06_s04.png,resnet50,100.0,100.0,0.0,0.0,100.0
p06_s05,data/raw/p06_s05.png,resnet50,88.91741633415222,88.3283269405365,1.0737340484991909,0.10035605589404162,79.46404442506484
p06_s07,data/raw/p06_s07.png,resnet50,88.74606490135193,91.26794934272766,3.5693799241121416,0.33361044261561207,60.82000836588102
