image_id,image_path,resnet18_raw,resnet18_confidence,resnet18_normalized,vgg16_raw,vgg16_confidence,vgg16_normalized,resnet50_raw,resnet50_confidence,resnet50_normalized,ensemble_score
p02_s13,data/raw/p02_s13.png,91.13469123840332,64.88235948102597,0.8558938428284357,81.21498227119446,59.335653278527516,0.582477100505613,85.50046682357788,63.468906406845896,0.7131615101818007,0.7171774845052831
p02_s15,data/raw/p02_s15.png,82.63123631477356,57.58083069173814,0.7176696427831795,86.08618974685669,16.930115379177863,0.6944773428007509,76.2899398803711,64.62655463172841,0.5309533241199659,0.647700103234632
p02_s16,data/raw/p02_s16.png,84.3184232711792,77.93576848275003,0.7450949739539141,85.44755578041077,27.53404002020816,0.6797936818527794,86.86407208442688,58.51844780567628,0.7401371699475998,0.7216752752514312
p02_s18,data/raw/p02_s18.png,73.98867607116699,54.217618039017786,0.5771842769237313,84.48589444160461,58.14623980775483,0.6576828800669218,88.45380544662476,73.69997085203055,0.7715862318779487,0.668817796289534
p02_s20,data/raw/p02_s20.png,87.78350949287415,54.21963778809292,0.8014201706396368,78.93426418304443,71.19027003912683,0.5300381560024373,75.91791152954102,50.66455538072332,0.5235936354304582,0.6183506540241774
p02_s21,data/raw/p02_s21.png,66.52388572692871,17.762946593500153,0.4558436356073836,77.17177271842957,48.375299727550534,0.4895144312244978,93.69950890541077,60.78495457767257,0.8753598940948155,0.6069059869755656
p02_s22,data/raw/p02_s22.png,71.39521837234497,59.81482941430494,0.5350274572556774,74.28363561630249,32.78721961868045,0.4231095291882045,75.45841336250305,42.394473632161436,0.5145035662052142,0.4908801842163653
p02_s24,data/raw/p02_s24.png,89.28390741348267,55.345328833641716,0.8258092341659655,84.1191291809082,53.969055104272186,0.6492501047707201,77.39492058753967,69.96605441701675,0.5528127173477341,0.6759573520948066
p02_s28,data/raw/p02_s28.png,88.74942064285278,61.665178073758604,0.8171211177510963,71.34121656417847,48.43500040001333,0.35545656051088104,97.11622595787048,77.5269021839936,0.9429514467013022,0.7051763749877598
p02_s29,data/raw/p02_s29.png,88.52578997612,42.34184464359667,0.8134859870551212,81.74265623092651,50.53277168782912,0.5946095361774872,86.67082190513611,46.200895115833504,0.7363141786201963,0.7148032339509349
p03_s01,data/raw/p03_s01.png,100.0,100.0,1.0,95.14336585998537,7.827386998527351,0.9027226134545616,96.08156681060792,78.41409845302506,0.9224831968848201,0.9417352701131273
p03_s02,data/raw/p03_s02.png,100.0,48.081348197438885,1.0,86.42064929008484,62.425589311645744,0.7021673354907834,91.95020794868468,75.13371801123478,0.840754169996003,0.8476405018289288
p03_s03,data/raw/p03_s03.png,77.99675464630127,45.055856587506405,0.6423358488132876,83.49096775054932,73.38494817635862,0.6348072314683277,84.44233536720276,55.93102871028275,0.6922289170229178,0.6564573324348443
p03_s04,data/raw/p03_s04.png,88.14021348953247,79.96198803811247,0.8072184167682817,84.55502986907959,49.73219029366925,0.6592724622530762,76.45038962364197,70.53506485110375,0.534127437485655,0.6668727721690043
p03_s07,data/raw/p03_s07.png,100.0,93.58913609895609,1.0,91.59952402114868,90.27001822787109,0.8212415542739739,100.0,83.9451020330775,1.0,0.9404138514246579
p03_s08,data/raw/p03_s08.png,84.96296405792236,71.84806003353216,0.7555720253929172,88.21099996566772,81.65693056104502,0.7433316074829729,91.01707935333252,31.392793014503535,0.8222944586494176,0.7737326971751027
p03_s09,data/raw/p03_s09.png,77.22589373588562,64.47980807377063,0.6298054557383187,84.33873057365417,65.70351749683368,0.6542992449107743,74.55552220344543,60.68255052557798,0.4966420300175921,0.5935822435555617
p03_s10,data/raw/p03_s10.png,78.57980132102966,63.53213308666009,0.651813309554501,75.35097599029541,30.09823715769134,0.44765013459166014,80.95042705535889,65.09149559731999,0.623149885679919,0.57420444327536
p03_s11,data/raw/p03_s11.png,85.43272018432617,75.63760010749048,0.763207941073271,83.13599824905396,79.27159700295644,0.6266456677547108,84.88790392875671,72.36678542689837,0.7010434224108865,0.6969656770796228
