image_id,image_path,model,raw_quality_score,tta_mean,tta_std
7_21,data/raw/7_21.png,resnet50,82.736736536026,82.81057953834534,3.60185413486258
7_22,data/raw/7_22.png,resnet50,85.95487475395203,85.12511014938354,1.4442144712977005
7_23,data/raw/7_23.png,resnet50,65.29690027236938,66.0153079032898,1.9237130111598466
7_25,data/raw/7_25.png,resnet50,71.01584672927856,72.04235076904297,2.563792427596129
7_28,data/raw/7_28.png,resnet50,78.01838517189026,78.98969531059265,0.7904838875941869
7_29,data/raw/7_29.png,resnet50,70.07231116294861,71.6972029209137,2.327173163293278
7_4,data/raw/7_4.png,resnet50,70.42652368545532,71.79662585258484,1.4779628237192177
7_5,data/raw/7_5.png,resnet50,87.91524767875671,86.26628756523132,3.8996845970577034
7_7,data/raw/7_7.png,resnet50,86.51033043861389,87.75953650474548,0.9506151415297694
7_9,data/raw/7_9.png,resnet50,80.81952333450317,80.791255235672,1.9129973616563956
8_1,data/raw/8_1.png,resnet50,74.88242387771606,73.16687345504761,4.521504648448694
8_10,data/raw/8_10.png,resnet50,69.99273896217346,70.36794185638428,0.5713523760314538
8_12,data/raw/8_12.png,resnet50,71.58976197242737,72.19712018966675,0.7875852413502838
8_13,data/raw/8_13.png,resnet50,64.58685994148254,65.02942681312561,2.033632728940325
8_14,data/raw/8_14.png,resnet50,53.074586391448975,52.46450066566467,1.2625166406727162
8_17,data/raw/8_17.png,resnet50,49.45053160190582,50.190509557724,2.3539968613498496
8_18,data/raw/8_18.png,resnet50,73.2532262802124,76.96588635444641,6.584929868938425
8_19,data/raw/8_19.png,resnet50,53.884392976760864,52.63783037662506,3.5899176942538094
8_2,data/raw/8_2.png,resnet50,53.74909043312073,54.988555908203125,4.221537444225799
8_20,data/raw/8_20.png,resnet50,63.792991638183594,65.68865418434143,3.6966143859332528
8_21,data/raw/8_21.png,resnet50,71.9605803489685,73.27338933944702,1.2858620255891193
8_22,data/raw/8_22.png,resnet50,80.00089526176453,79.41427230834961,1.1979685470584687
8_23,data/raw/8_23.png,resnet50,71.84048891067505,70.6386649608612,1.618548006039073
8_26,data/raw/8_26.png,resnet50,74.06790852546692,75.08067846298218,2.3688908781363605
8_27,data/raw/8_27.png,resnet50,73.59620332717896,73.63747119903564,1.7204385509819557
8_28,data/raw/8_28.png,resnet50,66.81703925132751,65.8785879611969,2.0895017513984957
8_29,data/raw/8_29.png,resnet50,71.19819521903992,68.76804709434509,4.799002383260103
8_4,data/raw/8_4.png,resnet50,53.4808874130249,52.61469483375549,3.599179057789459
8_7,data/raw/8_7.png,resnet50,60.47959923744202,61.3906991481781,1.7785935755256552
8_9,data/raw/8_9.png,resnet50,79.99494671821594,79.65498089790344,0.601399437679523
p00_s01,data/raw/p00_s01.png,resnet50,74.14564490318298,74.57510828971863,0.900526085434372
p00_s02,data/raw/p00_s02.png,resnet50,93.9801037311554,89.75895881652832,6.479302718532792
p00_s03,data/raw/p00_s03.png,resnet50,84.45360064506531,82.17548370361328,4.8495096691218045
p00_s04,data/raw/p00_s04.png,resnet50,84.5621645450592,84.41562294960022,0.9132844594814229
p00_s07,data/raw/p00_s07.png,resnet50,88.4588897228241,89.61621761322021,2.0322582269862313
p00_s09,data/raw/p00_s09.png,resnet50,78.90140414237976,78.09729337692261,2.2495656735837244
p00_s11,data/raw/p00_s11.png,resnet50,92.5180733203888,90.9796929359436,1.7832970139284687
p00_s12,data/raw/p00_s12.png,resnet50,96.39003276824951,94.22037959098816,4.017471711483307
p00_s14,data/raw/p00_s14.png,resnet50,95.09020447731018,93.49657416343689,5.426252892086008
p00_s16,data/raw/p00_s16.png,resnet50,80.41998744010925,81.09277486801147,3.510827247211556
p00_s17,data/raw/p00_s17.png,resnet50,93.91254186630249,93.76078605651855,1.47894717752049
p00_s19,data/raw/p00_s19.png,resnet50,81.37398362159729,81.16956353187561,1.3476151456664311
p00_s21,data/raw/p00_s21.png,resnet50,77.97048687934875,76.27609014511108,2.171685991993266
p00_s22,data/raw/p00_s22.png,resnet50,93.44662427902222,91.67036652565002,3.794006578456723
p00_s23,data/raw/p00_s23.png,resnet50,94.97788548469543,92.56995797157288,5.334051404120942
p00_s24,data/raw/p00_s24.png,resnet50,94.4641649723053,93.52862119674683,2.1003921885879837
p00_s25,data/raw/p00_s25.png,resnet50,92.52614378929138,89.39585566520691,5.707969628275935
p00_s27,data/raw/p00_s27.png,resnet50,75.19071102142334,75.25646686553955,1.5887055078290884
p00_s28,data/raw/p00_s28.png,resnet50,91.10174775123596,88.23294997215271,4.405056721676844
p00_s29,data/raw/p00_s29.png,resnet50,85.77686548233032,87.42807388305664,2.128490121598281
p01_s00,data/raw/p01_s00.png,resnet50,58.04941654205322,57.00881361961365,1.732078942679846
p01_s04,data/raw/p01_s04.png,resnet50,77.65393853187561,75.42501926422119,2.3207099132608175
p01_s05,data/raw/p01_s05.png,resnet50,90.68208932876587,88.84657144546509,5.354849104809529
p01_s06,data/raw/p01_s06.png,resnet50,70.96490859985352,73.90549302101135,2.4918182149776893
p01_s08,data/raw/p01_s08.png,resnet50,81.76920413970947,77.44211435317993,2.7468306919361933
p01_s09,data/raw/p01_s09.png,resnet50,96.08034491539001,93.7608540058136,1.5714333502148305
p01_s10,data/raw/p01_s10.png,resnet50,90.35740494728088,88.18000197410583,2.2832223615917138
p01_s11,data/raw/p01_s11.png,resnet50,94.87404227256775,91.34654998779297,4.150833070310295
p01_s13,data/raw/p01_s13.png,resnet50,72.65976071357727,72.67366170883179,3.4289276404858833
